t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz
30.782,0.59457,-0.00932,-4.809,0.59464,0.59391,29.99,0.58975,0.0131,-2.225,0.5899,0.58927,1.0,0.0,0.0,-5.391,0.0,0.0,199.96,0.59445,-0.01138,-5.391,0.59456,0.59391,29.99
31.031,0.59457,-0.00932,-4.809,0.59464,0.59391,29.99,0.58975,0.0131,-2.225,0.5899,0.58927,1.0,0.0,0.0,-5.385,0.0,0.0,199.96,0.59445,-0.01138,-5.384,0.59456,0.59391,29.99
31.281,0.59457,-0.00932,-4.809,0.59464,0.59391,29.99,0.58975,0.0131,-2.225,0.5899,0.58927,1.0,0.0,0.0,-5.389,0.0,0.0,199.96,0.59445,-0.01138,-5.387,0.59456,0.59391,29.99
31.531,0.59457,-0.00932,-4.809,0.59464,0.59391,29.99,0.58975,0.0131,-2.225,0.5899,0.58927,1.0,0.0,0.0,-5.383,0.0,0.0,199.96,0.59445,-0.01138,-5.384,0.59456,0.59391,29.99
31.781,0.59457,-0.00932,-4.809,0.59464,0.59391,29.99,0.58975,0.0131,-2.225,0.5899,0.58927,1.0,0.0,0.0,-5.375,0.0,0.0,199.96,0.59445,-0.01138,-5.379,0.59456,0.59391,29.99
32.031,0.59457,-0.00932,-4.809,0.59464,0.59391,30.42,0.58975,0.0131,-2.225,0.5899,0.58927,0.8,0.0,0.0,-5.386,0.0,0.0,200.92,0.59445,-0.01138,-5.386,0.59456,0.59391,30.42
32.281,0.59457,-0.00932,-4.809,0.59464,0.59391,30.42,0.58975,0.0131,-2.225,0.5899,0.58927,0.8,0.0,0.0,-5.384,0.0,0.0,200.92,0.59445,-0.01138,-5.386,0.59456,0.59391,30.42
32.531,0.59457,-0.00932,-4.809,0.59464,0.59391,30.42,0.58975,0.0131,-2.225,0.5899,0.58927,0.8,0.0,0.0,-5.37,0.0,0.0,200.92,0.59445,-0.01138,-5.37,0.59456,0.59391,30.42
32.781,0.59457,-0.00932,-4.809,0.59464,0.59391,30.42,0.58975,0.0131,-2.225,0.5899,0.58927,0.8,0.0,0.0,-5.371,0.0,0.0,200.92,0.59445,-0.01138,-5.376,0.59456,0.59391,30.42
33.031,0.59457,-0.00932,-4.809,0.59464,0.59391,30.42,0.58975,0.0131,-2.225,0.5899,0.58927,0.8,0.0,0.0,-5.361,0.0,0.0,200.92,0.59445,-0.01138,-5.361,0.59456,0.59391,30.42
33.282,0.59457,-0.00932,-4.809,0.59464,0.59391,29.59,0.58975,0.0131,-2.225,0.5899,0.58927,11.2,0.0,0.0,-5.358,0.0,0.0,199.91,0.59445,-0.01138,-5.358,0.59456,0.59391,29.59
33.531,0.59457,-0.00932,-4.809,0.59464,0.59391,29.59,0.58975,0.0131,-2.225,0.5899,0.58927,11.2,0.0,0.0,-5.362,0.0,0.0,199.91,0.59445,-0.01138,-5.361,0.59456,0.59391,29.59
33.781,0.59457,-0.00932,-4.809,0.59464,0.59391,29.59,0.58975,0.0131,-2.225,0.5899,0.58927,11.2,0.0,0.0,-5.37,0.0,0.0,199.91,0.59445,-0.01138,-5.365,0.59456,0.59391,29.59
34.031,0.59457,-0.00932,-4.809,0.59464,0.59391,29.59,0.58975,0.0131,-2.225,0.5899,0.58927,11.2,0.0,0.0,-5.359,0.0,0.0,199.91,0.59445,-0.01138,-5.359,0.59456,0.59391,29.59
34.281,0.59457,-0.00932,-4.809,0.59464,0.59391,29.59,0.58975,0.0131,-2.225,0.5899,0.58927,11.2,0.0,0.0,-5.369,0.0,0.0,199.91,0.59445,-0.01138,-5.373,0.59456,0.59391,29.59
34.531,0.59457,-0.00932,-4.809,0.59464,0.59391,28.81,0.58975,0.0131,-2.225,0.5899,0.58927,20.01,0.0,0.0,-5.368,0.0,0.0,200.87,0.59445,-0.01138,-5.37,0.59456,0.59391,28.81
34.781,0.59457,-0.00932,-4.809,0.59464,0.59391,28.81,0.58975,0.0131,-2.225,0.5899,0.58927,20.01,0.0,0.0,-5.365,0.0,0.0,200.87,0.59445,-0.01138,-5.36,0.59456,0.59391,28.81
35.031,0.59594,-0.00901,-4.734,0.596,0.59391,28.81,0.59081,0.01306,-2.041,0.59096,0.58927,20.01,0.0,0.0,-5.282,0.0,0.0,200.87,0.59582,-0.01107,-5.288,0.59592,0.59391,28.81
35.281,0.6005,-0.00972,-4.651,0.60058,0.5991,28.81,0.5968,0.01284,-2.162,0.59693,0.59512,20.01,0.0,0.0,-5.165,0.0,0.0,200.87,0.60037,-0.01183,-5.183,0.60049,0.5991,28.81
35.531,0.61089,-0.01042,-4.623,0.61098,0.60956,28.81,0.6069,0.01246,-2.142,0.60703,0.60723,20.01,0.0,0.0,-5.123,0.0,0.0,200.87,0.61075,-0.01262,-5.13,0.61089,0.60955,28.81
35.781,0.62067,-0.01025,-4.507,0.62075,0.62044,28.8,0.61792,0.01205,-2.045,0.61803,0.61388,20.0,0.0,0.0,-4.968,0.0,0.0,200.81,0.62054,-0.01253,-5.002,0.62066,0.62044,28.8
36.031,0.62975,-0.01097,-4.144,0.62985,0.63104,28.8,0.62674,0.01176,-1.78,0.62685,0.62708,20.0,0.0,0.0,-4.684,0.0,0.0,200.81,0.62962,-0.01332,-4.696,0.62976,0.63104,28.8
36.281,0.63813,-0.01051,-4.002,0.63822,0.63699,28.8,0.63534,0.0115,-1.76,0.63544,0.63398,20.0,0.0,0.0,-4.511,0.0,0.0,200.81,0.638,-0.01294,-4.505,0.63813,0.63699,28.8
36.531,0.64493,-0.01142,-3.961,0.64503,0.64289,28.8,0.63901,0.01137,-2.094,0.63911,0.63936,20.0,0.0,0.0,-4.479,0.0,0.0,200.81,0.64479,-0.01391,-4.478,0.64494,0.64289,28.8
36.781,0.65224,-0.01159,-3.938,0.65234,0.64878,30.0,0.64835,0.01098,-2.533,0.64844,0.64456,19.0,0.0,0.0,-4.403,0.0,0.0,199.97,0.6521,-0.01414,-4.393,0.65225,0.64878,30.0
37.031,0.66536,-0.0128,-3.946,0.66548,0.66674,30.0,0.65879,0.01043,-3.382,0.65887,0.65723,19.0,0.0,0.0,-4.405,0.0,0.0,199.97,0.66521,-0.01546,-4.404,0.66538,0.66674,30.0
37.282,0.67565,-0.01348,-3.899,0.67579,0.67707,30.0,0.66637,0.00992,-4.031,0.66645,0.66289,19.0,0.0,0.0,-4.293,0.0,0.0,199.97,0.67549,-0.01622,-4.323,0.67569,0.67707,30.0
37.532,0.68489,-0.01479,-3.851,0.68505,0.68208,30.0,0.67457,0.00928,-4.889,0.67464,0.67499,19.0,0.0,0.0,-4.356,0.0,0.0,199.97,0.68471,-0.01761,-4.338,0.68494,0.68208,30.0
37.782,0.69273,-0.01466,-3.816,0.69288,0.6942,28.99,0.6795,0.00883,-5.234,0.67955,0.67499,21.0,0.0,0.0,-4.182,0.0,0.0,199.95,0.69255,-0.01753,-4.185,0.69278,0.6942,28.99
38.031,0.69901,-0.01502,-3.84,0.69917,0.69942,28.99,0.6844,0.00836,-5.677,0.68445,0.68038,21.0,0.0,0.0,-4.291,0.0,0.0,199.95,0.69884,-0.01795,-4.288,0.69907,0.69942,28.99
38.282,0.70132,-0.01526,-3.854,0.70148,0.69942,28.99,0.68602,0.00819,-5.979,0.68607,0.68582,21.0,0.0,0.0,-4.342,0.0,0.0,199.95,0.70114,-0.01821,-4.353,0.70138,0.69942,28.99
38.531,0.70019,-0.01492,-3.879,0.70035,0.69942,28.99,0.68576,0.00822,-6.001,0.68581,0.68582,21.0,0.0,0.0,-4.324,0.0,0.0,199.95,0.70002,-0.01785,-4.325,0.70025,0.69942,28.99
38.781,0.70019,-0.01492,-3.879,0.70035,0.69942,28.99,0.68576,0.00822,-6.001,0.68581,0.68582,21.0,0.0,0.0,-4.321,0.0,0.0,199.95,0.70002,-0.01785,-4.32,0.70025,0.69942,28.99
39.031,0.70016,-0.01484,-3.885,0.70031,0.69942,30.41,0.68576,0.00822,-6.001,0.68581,0.68582,20.01,0.0,0.0,-4.338,0.0,0.0,200.86,0.69998,-0.01777,-4.338,0.70021,0.69942,30.41
39.281,0.70029,-0.01474,-3.891,0.70045,0.69942,30.41,0.68576,0.00822,-6.001,0.68581,0.68582,20.01,0.0,0.0,-4.342,0.0,0.0,200.86,0.70012,-0.01768,-4.34,0.70034,0.69942,30.41
39.531,0.70012,-0.01464,-3.901,0.70027,0.69942,30.41,0.68576,0.00822,-6.001,0.68581,0.68582,20.01,0.0,0.0,-4.344,0.0,0.0,200.86,0.69995,-0.01757,-4.344,0.70017,0.69942,30.41
39.781,0.70008,-0.01433,-3.922,0.70022,0.69942,30.41,0.68576,0.00822,-6.001,0.68581,0.68582,20.01,0.0,0.0,-4.347,0.0,0.0,200.86,0.69991,-0.01726,-4.346,0.70012,0.69942,30.41
40.031,0.70035,-0.01424,-3.962,0.7005,0.69942,30.0,0.6857,0.00823,-6.02,0.68575,0.68582,20.0,0.0,0.0,-4.344,0.0,0.0,199.99,0.70018,-0.01718,-4.345,0.70039,0.69942,30.0
40.281,0.70024,-0.01409,-4.229,0.70038,0.69942,30.0,0.68554,0.00824,-6.075,0.68559,0.68582,20.0,0.0,0.0,-4.343,0.0,0.0,199.99,0.70007,-0.01702,-4.317,0.70028,0.69942,30.0
40.531,0.70113,-0.0122,-4.876,0.70124,0.69942,30.0,0.68554,0.00824,-6.075,0.68559,0.68582,20.0,0.0,0.0,-4.439,0.0,0.0,199.99,0.70096,-0.01513,-4.436,0.70112,0.69942,30.0
40.781,0.70146,-0.01261,-4.562,0.70157,0.69942,30.0,0.68559,0.00824,-6.057,0.68564,0.68582,20.0,0.0,0.0,-4.299,0.0,0.0,199.99,0.70128,-0.01554,-4.337,0.70145,0.69942,30.0
41.031,0.70203,-0.01436,-3.839,0.70218,0.69942,30.0,0.68589,0.00821,-5.955,0.68594,0.68582,20.0,0.0,0.0,-4.14,0.0,0.0,199.99,0.70186,-0.01729,-4.138,0.70207,0.69942,30.0
41.281,0.7024,-0.01452,-3.705,0.70255,0.69942,29.6,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.155,0.0,0.0,200.78,0.70222,-0.01745,-4.153,0.70244,0.69942,29.6
41.531,0.70244,-0.01428,-3.717,0.70259,0.69942,29.6,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.17,0.0,0.0,200.78,0.70227,-0.01721,-4.17,0.70248,0.69942,29.6
41.781,0.70225,-0.01449,-3.711,0.7024,0.69942,29.6,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.154,0.0,0.0,200.78,0.70208,-0.01742,-4.155,0.70229,0.69942,29.6
42.031,0.70186,-0.0148,-3.701,0.70202,0.69942,29.6,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.158,0.0,0.0,200.78,0.70169,-0.01772,-4.157,0.70191,0.69942,29.6
42.282,0.70142,-0.01502,-3.69,0.70158,0.69942,29.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.153,0.0,0.0,200.91,0.70124,-0.01794,-4.154,0.70147,0.69942,29.99
42.531,0.70123,-0.01512,-3.688,0.70139,0.69942,29.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.149,0.0,0.0,200.91,0.70105,-0.01804,-4.149,0.70128,0.69942,29.99
42.781,0.70118,-0.01524,-3.69,0.70135,0.69942,29.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.144,0.0,0.0,200.91,0.701,-0.01816,-4.147,0.70124,0.69942,29.99
43.031,0.70114,-0.01526,-3.69,0.7013,0.69942,29.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.147,0.0,0.0,200.91,0.70096,-0.01818,-4.147,0.70119,0.69942,29.99
43.281,0.70104,-0.01531,-3.694,0.7012,0.69942,29.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.143,0.0,0.0,200.91,0.70086,-0.01823,-4.144,0.70109,0.69942,29.99
43.531,0.70102,-0.01532,-3.694,0.70119,0.69942,30.42,0.68594,0.0082,-5.939,0.68599,0.68582,20.01,0.0,0.0,-4.139,0.0,0.0,200.11,0.70084,-0.01824,-4.139,0.70108,0.69942,30.42
43.781,0.701,-0.01536,-3.693,0.70116,0.69942,30.42,0.68594,0.0082,-5.939,0.68599,0.68582,20.01,0.0,0.0,-4.152,0.0,0.0,200.11,0.70081,-0.01828,-4.149,0.70105,0.69942,30.42
44.031,0.701,-0.01536,-3.693,0.70116,0.69942,30.42,0.68594,0.0082,-5.939,0.68599,0.68582,20.01,0.0,0.0,-4.13,0.0,0.0,200.11,0.70081,-0.01828,-4.13,0.70105,0.69942,30.42
44.281,0.701,-0.01536,-3.693,0.70116,0.69942,30.42,0.68594,0.0082,-5.939,0.68599,0.68582,20.01,0.0,0.0,-4.126,0.0,0.0,200.11,0.70081,-0.01828,-4.128,0.70105,0.69942,30.42
44.531,0.70088,-0.01538,-3.691,0.70104,0.69942,30.0,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.128,0.0,0.0,199.99,0.70069,-0.01829,-4.127,0.70093,0.69942,30.0
44.781,0.70063,-0.01547,-3.69,0.7008,0.69942,30.0,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.124,0.0,0.0,199.99,0.70045,-0.01839,-4.127,0.70069,0.69942,30.0
45.031,0.70066,-0.0155,-3.689,0.70083,0.69942,30.0,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.144,0.0,0.0,199.99,0.70047,-0.01842,-4.145,0.70072,0.69942,30.0
45.281,0.70065,-0.01548,-3.69,0.70083,0.69942,30.0,0.68594,0.0082,-5.939,0.68599,0.68582,20.0,0.0,0.0,-4.151,0.0,0.0,199.99,0.70047,-0.01839,-4.148,0.70071,0.69942,30.0
45.532,0.70047,-0.01566,-3.685,0.70065,0.69942,28.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.142,0.0,0.0,200.91,0.70029,-0.01857,-4.145,0.70054,0.69942,28.99
45.782,0.70036,-0.01571,-3.685,0.70054,0.69942,28.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.147,0.0,0.0,200.91,0.70018,-0.01862,-4.148,0.70042,0.69942,28.99
46.031,0.70032,-0.01573,-3.684,0.70049,0.69942,28.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.147,0.0,0.0,200.91,0.70013,-0.01864,-4.147,0.70038,0.69942,28.99
46.282,0.70027,-0.01585,-3.677,0.70045,0.69942,28.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.155,0.0,0.0,200.91,0.70008,-0.01876,-4.16,0.70033,0.69942,28.99
46.531,0.70033,-0.01584,-3.676,0.70051,0.69942,28.99,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.161,0.0,0.0,200.91,0.70015,-0.01876,-4.158,0.7004,0.69942,28.99
46.782,0.70027,-0.01588,-3.675,0.70045,0.69942,29.59,0.68594,0.0082,-5.939,0.68599,0.68582,19.99,0.0,0.0,-4.192,0.0,0.0,198.31,0.70008,-0.0188,-4.186,0.70033,0.69942,29.59
47.031,0.70163,-0.01568,-3.679,0.7018,0.69942,29.59,0.68781,0.00801,-5.843,0.68785,0.68582,19.99,0.0,0.0,-4.116,0.0,0.0,198.31,0.70144,-0.01861,-4.123,0.70169,0.69942,29.59
47.282,0.71072,-0.01585,-3.656,0.7109,0.71229,29.59,0.69745,0.00702,-5.845,0.69749,0.69797,19.99,0.0,0.0,-4.072,0.0,0.0,198.31,0.71054,-0.01884,-4.071,0.71079,0.71227,29.59
47.531,0.72936,-0.01734,-3.56,0.72956,0.72626,29.59,0.71617,0.00512,-5.807,0.71619,0.71294,19.99,0.0,0.0,-3.965,0.0,0.0,198.31,0.72916,-0.02046,-3.968,0.72945,0.72625,29.59
47.782,0.74476,-0.01769,-3.457,0.74497,0.74638,29.59,0.73271,0.00346,-5.681,0.73272,0.73341,19.99,0.0,0.0,-3.764,0.0,0.0,198.31,0.74456,-0.02091,-3.79,0.74485,0.74637,29.59
48.031,0.76027,-0.01865,-3.224,0.7605,0.75773,28.83,0.74845,0.00192,-5.573,0.74845,0.74542,20.02,0.0,0.0,-3.582,0.0,0.0,201.78,0.76007,-0.02195,-3.585,0.76039,0.75772,28.83
48.282,0.7776,-0.01986,-3.071,0.77785,0.77677,28.83,0.76744,0.00012,-5.31,0.76744,0.76416,20.02,0.0,0.0,-3.415,0.0,0.0,201.78,0.77739,-0.02327,-3.43,0.77774,0.77676,28.83
48.531,0.80154,-0.02117,-2.925,0.80182,0.80032,28.83,0.79067,-0.00195,-5.1,0.79067,0.78978,20.02,0.0,0.0,-3.285,0.0,0.0,201.78,0.80132,-0.02471,-3.29,0.8017,0.80031,28.83
48.781,0.82211,-0.02176,-2.818,0.8224,0.82388,28.83,0.8132,-0.00388,-4.765,0.81321,0.81424,20.02,0.0,0.0,-3.069,0.0,0.0,201.78,0.82189,-0.0254,-3.098,0.82228,0.82387,28.83
49.031,0.84836,-0.02322,-2.626,0.84868,0.8502,28.83,0.83713,-0.0058,-4.527,0.83715,0.83825,20.02,0.0,0.0,-2.887,0.0,0.0,201.78,0.84813,-0.02699,-2.899,0.84856,0.85019,28.83
49.281,0.87032,-0.0238,-2.431,0.87065,0.86898,29.59,0.86147,-0.00766,-4.293,0.86151,0.85803,20.0,0.0,0.0,-2.678,0.0,0.0,200.76,0.87009,-0.02764,-2.681,0.87053,0.86897,29.59
49.531,0.89812,-0.02422,-2.233,0.89844,0.89614,29.59,0.88873,-0.00967,-4.127,0.88878,0.88999,20.0,0.0,0.0,-2.438,0.0,0.0,200.76,0.89788,-0.02817,-2.445,0.89833,0.89613,29.59
49.781,0.92771,-0.02566,-2.112,0.92807,0.92962,29.59,0.92003,-0.01191,-4.111,0.92011,0.92137,20.0,0.0,0.0,-2.369,0.0,0.0,200.76,0.92747,-0.02974,-2.409,0.92795,0.92961,29.59
50.031,0.962,-0.02655,-1.992,0.96237,0.96398,29.59,0.95229,-0.01415,-3.912,0.95239,0.95106,20.0,0.0,0.0,-2.264,0.0,0.0,200.76,0.96176,-0.03079,-2.263,0.96225,0.96397,29.59
50.281,0.98783,-0.02735,-1.956,0.98821,0.98625,30.0,0.98069,-0.01603,-3.71,0.98082,0.98217,20.0,0.0,0.0,-2.216,0.0,0.0,200.99,0.98758,-0.0317,-2.2,0.98809,0.98624,30.0
50.531,1.01841,-0.0285,-1.961,1.01881,1.017,30.0,1.00991,-0.01794,-3.761,1.01007,1.01145,20.0,0.0,0.0,-2.236,0.0,0.0,200.99,1.01816,-0.03299,-2.238,1.01869,1.01699,30.0
50.782,1.04673,-0.02939,-1.938,1.04714,1.04878,30.0,1.04052,-0.01996,-3.781,1.04071,1.04212,20.0,0.0,0.0,-2.22,0.0,0.0,200.99,1.04647,-0.03402,-2.231,1.04702,1.04877,30.0
51.031,1.08422,-0.0305,-1.888,1.08465,1.08629,30.0,1.0758,-0.02224,-3.617,1.07603,1.07749,20.0,0.0,0.0,-2.23,0.0,0.0,200.99,1.08395,-0.03534,-2.225,1.08453,1.08628,30.0
51.282,1.11635,-0.03214,-1.948,1.11681,1.11846,30.0,1.11048,-0.02446,-3.671,1.11075,1.11224,20.0,0.0,0.0,-2.227,0.0,0.0,199.97,1.11607,-0.03716,-2.235,1.11669,1.11845,30.0
51.531,1.14952,-0.03387,-1.737,1.15002,1.1517,30.0,1.12992,-0.02567,-3.525,1.13021,1.12891,20.0,0.0,0.0,-2.088,0.0,0.0,199.97,1.14924,-0.03904,-2.086,1.1499,1.15169,30.0
51.782,1.1726,-0.03464,-1.666,1.17311,1.17185,30.0,1.16585,-0.0278,-3.217,1.16618,1.1677,20.0,0.0,0.0,-2.049,0.0,0.0,199.97,1.17231,-0.03996,-2.057,1.17299,1.17184,30.0
52.031,1.19103,-0.03457,-1.689,1.19153,1.1912,30.0,1.18293,-0.02875,-3.209,1.18328,1.18481,20.0,0.0,0.0,-2.074,0.0,0.0,199.97,1.19074,-0.04001,-2.081,1.19141,1.19119,30.0
52.281,1.19221,-0.03443,-1.713,1.19271,1.1912,30.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.086,0.0,0.0,199.97,1.19193,-0.03988,-2.078,1.19259,1.19119,30.0
52.531,1.19221,-0.03443,-1.713,1.19271,1.1912,30.41,1.18441,-0.02884,-3.278,1.18476,1.18481,20.01,0.0,0.0,-2.084,0.0,0.0,200.07,1.19193,-0.03989,-2.087,1.19259,1.19119,30.41
52.782,1.19221,-0.03443,-1.713,1.19271,1.1912,30.41,1.18441,-0.02884,-3.278,1.18476,1.18481,20.01,0.0,0.0,-2.091,0.0,0.0,200.07,1.19193,-0.03989,-2.086,1.19259,1.19119,30.41
53.031,1.19221,-0.03443,-1.713,1.19271,1.1912,30.41,1.18441,-0.02884,-3.278,1.18476,1.18481,20.01,0.0,0.0,-2.094,0.0,0.0,200.07,1.19193,-0.03989,-2.095,1.19259,1.19119,30.41
53.281,1.19221,-0.03443,-1.713,1.19271,1.1912,30.41,1.18441,-0.02884,-3.278,1.18476,1.18481,20.01,0.0,0.0,-2.089,0.0,0.0,200.07,1.19193,-0.03989,-2.092,1.19259,1.19119,30.41
53.531,1.19221,-0.03443,-1.713,1.19271,1.1912,30.41,1.18441,-0.02884,-3.278,1.18476,1.18481,20.01,0.0,0.0,-2.094,0.0,0.0,200.07,1.19193,-0.03989,-2.094,1.19259,1.19119,30.41
53.781,1.19232,-0.03456,-1.722,1.19282,1.1912,28.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.086,0.0,0.0,200.81,1.19203,-0.04001,-2.084,1.1927,1.19119,28.0
54.031,1.19232,-0.03456,-1.722,1.19282,1.1912,28.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.1,0.0,0.0,200.81,1.19203,-0.04001,-2.1,1.1927,1.19119,28.0
54.281,1.19232,-0.03456,-1.722,1.19282,1.1912,28.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.079,0.0,0.0,200.81,1.19203,-0.04001,-2.083,1.1927,1.19119,28.0
54.531,1.19232,-0.03456,-1.722,1.19282,1.1912,28.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.074,0.0,0.0,200.81,1.19203,-0.04001,-2.076,1.1927,1.19119,28.0
54.781,1.19232,-0.03456,-1.722,1.19282,1.1912,29.99,1.18441,-0.02884,-3.278,1.18476,1.18481,18.99,0.0,0.0,-2.065,0.0,0.0,199.94,1.19203,-0.04001,-2.07,1.1927,1.19119,29.99
55.031,1.19228,-0.03471,-1.719,1.19279,1.1912,29.99,1.18441,-0.02884,-3.278,1.18476,1.18481,18.99,0.0,0.0,-2.062,0.0,0.0,199.94,1.19199,-0.04016,-2.063,1.19267,1.19119,29.99
55.281,1.19228,-0.03471,-1.719,1.19279,1.1912,29.99,1.18441,-0.02884,-3.278,1.18476,1.18481,18.99,0.0,0.0,-2.065,0.0,0.0,199.94,1.19199,-0.04016,-2.068,1.19267,1.19119,29.99
55.531,1.19228,-0.03471,-1.719,1.19279,1.1912,29.99,1.18441,-0.02884,-3.278,1.18476,1.18481,18.99,0.0,0.0,-2.062,0.0,0.0,199.94,1.19199,-0.04016,-2.062,1.19267,1.19119,29.99
55.781,1.19228,-0.03471,-1.719,1.19279,1.1912,29.99,1.18441,-0.02884,-3.278,1.18476,1.18481,18.99,0.0,0.0,-2.062,0.0,0.0,199.94,1.19199,-0.04016,-2.059,1.19267,1.19119,29.99
56.031,1.19228,-0.03471,-1.719,1.19279,1.1912,26.4,1.18441,-0.02884,-3.278,1.18476,1.18481,20.8,0.0,0.0,-2.058,0.0,0.0,200.01,1.19199,-0.04016,-2.06,1.19267,1.19119,26.4
56.281,1.19225,-0.03489,-1.724,1.19276,1.1912,26.4,1.18441,-0.02884,-3.278,1.18476,1.18481,20.8,0.0,0.0,-2.05,0.0,0.0,200.01,1.19196,-0.04034,-2.05,1.19264,1.19119,26.4
56.531,1.1923,-0.03484,-1.729,1.19281,1.1912,26.4,1.18441,-0.02884,-3.278,1.18476,1.18481,20.8,0.0,0.0,-2.064,0.0,0.0,200.01,1.19201,-0.0403,-2.064,1.19269,1.19119,26.4
56.781,1.1923,-0.03484,-1.729,1.19281,1.1912,26.4,1.18441,-0.02884,-3.278,1.18476,1.18481,20.8,0.0,0.0,-2.055,0.0,0.0,200.01,1.19201,-0.0403,-2.054,1.19269,1.19119,26.4
57.031,1.1923,-0.03484,-1.729,1.19281,1.1912,30.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.07,0.0,0.0,200.99,1.19201,-0.0403,-2.07,1.19269,1.19119,30.0
57.281,1.1923,-0.03484,-1.729,1.19281,1.1912,30.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.075,0.0,0.0,200.99,1.19201,-0.0403,-2.079,1.19269,1.19119,30.0
57.531,1.19223,-0.03483,-1.739,1.19274,1.1912,30.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.077,0.0,0.0,200.99,1.19194,-0.04028,-2.077,1.19262,1.19119,30.0
57.782,1.19227,-0.03509,-1.735,1.19279,1.1912,30.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.081,0.0,0.0,200.99,1.19198,-0.04054,-2.082,1.19267,1.19119,30.0
58.031,1.19227,-0.03509,-1.735,1.19279,1.1912,30.0,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.079,0.0,0.0,200.99,1.19198,-0.04054,-2.081,1.19267,1.19119,30.0
58.282,1.19233,-0.0353,-1.736,1.19285,1.1912,27.99,1.18441,-0.02884,-3.278,1.18476,1.18481,20.0,0.0,0.0,-2.113,0.0,0.0,200.76,1.19204,-0.04076,-2.105,1.19273,1.19119,27.99
58.531,1.19351,-0.03591,-1.852,1.19405,1.1912,27.99,1.18577,-0.02892,-3.373,1.18612,1.18481,20.0,0.0,0.0,-2.258,0.0,0.0,200.76,1.19321,-0.04137,-2.257,1.19393,1.19119,27.99
58.781,1.19426,-0.03584,-1.874,1.1948,1.19662,27.99,1.1871,-0.029,-3.466,1.18746,1.18481,20.0,0.0,0.0,-2.233,0.0,0.0,200.76,1.19397,-0.04131,-2.233,1.19468,1.19661,27.99
59.032,1.19799,-0.03637,-1.894,1.19854,1.19662,27.99,1.19358,-0.02938,-3.418,1.19394,1.19116,20.0,0.0,0.0,-2.267,0.0,0.0,200.76,1.19769,-0.04186,-2.263,1.19842,1.19661,27.99
59.282,1.21379,-0.03664,-1.954,1.21435,1.2134,27.99,1.20978,-0.03034,-3.367,1.21016,1.20837,20.0,0.0,0.0,-2.29,0.0,0.0,200.76,1.21349,-0.04223,-2.288,1.21423,1.21339,27.99
59.531,1.22996,-0.03754,-1.912,1.23053,1.23236,30.41,1.22585,-0.03128,-3.347,1.22625,1.22781,20.01,0.0,0.0,-2.257,0.0,0.0,200.06,1.22965,-0.04323,-2.259,1.23041,1.23235,30.41
