t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz,FUSED_x,FUSED_y,FUSED_th_deg,FUSED_straight,FUSED_path,FUSED_hz
88.28,0.00377,-0.01159,0.39,0.01219,0.03092,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.113,0.0,0.0,198.39,0.00414,-0.01118,-1.112,0.01193,0.0204,28.8
88.53,0.00377,-0.01159,0.39,0.01219,0.03092,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.108,0.0,0.0,198.39,0.00414,-0.01118,-1.11,0.01193,0.0204,28.8
88.78,0.00378,-0.0122,0.416,0.01277,0.03092,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.111,0.0,0.0,198.39,0.00414,-0.01178,-1.111,0.01249,0.0204,28.8
89.03,0.00359,-0.0127,0.435,0.0132,0.03092,28.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.105,0.0,0.0,198.39,0.00394,-0.01228,-1.105,0.0129,0.0204,28.8
89.281,0.00347,-0.01286,0.441,0.01332,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.114,0.0,0.0,202.36,0.00381,-0.01244,-1.114,0.01301,0.0204,30.39
89.53,0.0033,-0.01267,0.435,0.01309,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.119,0.0,0.0,202.36,0.00365,-0.01225,-1.122,0.01278,0.0204,30.39
89.78,0.00343,-0.01264,0.435,0.01309,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.128,0.0,0.0,202.36,0.00378,-0.01221,-1.128,0.01279,0.0204,30.39
90.03,0.00346,-0.01271,0.442,0.01318,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.13,0.0,0.0,202.36,0.00381,-0.01229,-1.128,0.01287,0.0204,30.39
90.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.124,0.0,0.0,202.36,0.00372,-0.01216,-1.123,0.01272,0.0204,30.39
90.53,0.00337,-0.01258,0.438,0.01303,0.03092,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.122,0.0,0.0,198.46,0.00372,-0.01216,-1.123,0.01272,0.0204,28.01
90.78,0.00337,-0.01258,0.438,0.01303,0.03092,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.131,0.0,0.0,198.46,0.00372,-0.01216,-1.131,0.01272,0.0204,28.01
91.03,0.00337,-0.01258,0.438,0.01303,0.03092,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.13,0.0,0.0,198.46,0.00372,-0.01216,-1.13,0.01272,0.0204,28.01
91.28,0.00337,-0.01258,0.438,0.01303,0.03092,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.13,0.0,0.0,198.46,0.00372,-0.01216,-1.13,0.01272,0.0204,28.01
91.53,0.00337,-0.01258,0.438,0.01303,0.03092,28.01,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.128,0.0,0.0,198.46,0.00372,-0.01216,-1.128,0.01272,0.0204,28.01
91.781,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.139,0.0,0.0,202.34,0.00372,-0.01216,-1.138,0.01272,0.0204,30.39
92.03,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.152,0.0,0.0,202.34,0.00372,-0.01216,-1.152,0.01272,0.0204,30.39
92.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.157,0.0,0.0,202.34,0.00372,-0.01216,-1.158,0.01272,0.0204,30.39
92.53,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.167,0.0,0.0,202.34,0.00372,-0.01216,-1.165,0.01272,0.0204,30.39
92.78,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.17,0.0,0.0,202.34,0.00372,-0.01216,-1.17,0.01272,0.0204,30.39
93.03,0.00337,-0.01258,0.438,0.01303,0.03092,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.175,0.0,0.0,198.46,0.00372,-0.01216,-1.176,0.01272,0.0204,29.61
93.28,0.00337,-0.01258,0.438,0.01303,0.03092,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.174,0.0,0.0,198.46,0.00372,-0.01216,-1.174,0.01272,0.0204,29.61
93.531,0.00337,-0.01258,0.438,0.01303,0.03092,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.19,0.0,0.0,198.46,0.00372,-0.01216,-1.188,0.01272,0.0204,29.61
93.78,0.00337,-0.01258,0.438,0.01303,0.03092,29.61,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.197,0.0,0.0,198.46,0.00372,-0.01216,-1.198,0.01272,0.0204,29.61
94.031,0.00337,-0.01258,0.438,0.01303,0.03092,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.191,0.0,0.0,200.94,0.00372,-0.01216,-1.195,0.01272,0.0204,29.99
94.28,0.00337,-0.01258,0.438,0.01303,0.03092,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.197,0.0,0.0,200.94,0.00372,-0.01216,-1.197,0.01272,0.0204,29.99
94.53,0.00337,-0.01258,0.438,0.01303,0.03092,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.182,0.0,0.0,200.94,0.00372,-0.01216,-1.184,0.01272,0.0204,29.99
94.78,0.00337,-0.01258,0.438,0.01303,0.03092,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.185,0.0,0.0,200.94,0.00372,-0.01216,-1.185,0.01272,0.0204,29.99
95.03,0.00337,-0.01258,0.438,0.01303,0.03092,29.99,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.192,0.0,0.0,200.94,0.00372,-0.01216,-1.192,0.01272,0.0204,29.99
95.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.41,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.185,0.0,0.0,201.66,0.00372,-0.01216,-1.185,0.01272,0.0204,30.41
95.53,0.00337,-0.01258,0.438,0.01303,0.03092,30.41,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.185,0.0,0.0,201.66,0.00372,-0.01216,-1.184,0.01272,0.0204,30.41
95.78,0.00337,-0.01258,0.438,0.01303,0.03092,30.41,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.175,0.0,0.0,201.66,0.00372,-0.01216,-1.175,0.01272,0.0204,30.41
96.03,0.00337,-0.01258,0.438,0.01303,0.03092,30.41,0.0,0.0,0.0,0.0,0.0,20.01,0.0,0.0,-1.181,0.0,0.0,201.66,0.00372,-0.01216,-1.18,0.01272,0.0204,30.41
96.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.165,0.0,0.0,200.0,0.00372,-0.01216,-1.166,0.01272,0.0204,30.0
96.53,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.174,0.0,0.0,200.0,0.00372,-0.01216,-1.172,0.01272,0.0204,30.0
96.781,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.175,0.0,0.0,200.0,0.00372,-0.01216,-1.176,0.01272,0.0204,30.0
97.03,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.173,0.0,0.0,200.0,0.00372,-0.01216,-1.175,0.01272,0.0204,30.0
97.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.184,0.0,0.0,200.97,0.00372,-0.01216,-1.184,0.01272,0.0204,30.0
97.53,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.187,0.0,0.0,200.97,0.00372,-0.01216,-1.187,0.01272,0.0204,30.0
97.78,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.19,0.0,0.0,200.97,0.00372,-0.01216,-1.19,0.01272,0.0204,30.0
98.03,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.191,0.0,0.0,200.97,0.00372,-0.01216,-1.193,0.01272,0.0204,30.0
98.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.189,0.0,0.0,200.97,0.00372,-0.01216,-1.187,0.01272,0.0204,30.0
98.53,0.00337,-0.01258,0.438,0.01303,0.03092,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.195,0.0,0.0,198.39,0.00372,-0.01216,-1.194,0.01272,0.0204,29.6
98.78,0.00337,-0.01258,0.438,0.01303,0.03092,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.195,0.0,0.0,198.39,0.00372,-0.01216,-1.196,0.01272,0.0204,29.6
99.031,0.00337,-0.01258,0.438,0.01303,0.03092,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.204,0.0,0.0,198.39,0.00372,-0.01216,-1.202,0.01272,0.0204,29.6
99.28,0.00337,-0.01258,0.438,0.01303,0.03092,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.2,0.0,0.0,198.39,0.00372,-0.01216,-1.2,0.01272,0.0204,29.6
99.53,0.00337,-0.01258,0.438,0.01303,0.03092,29.6,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-1.204,0.0,0.0,198.39,0.00372,-0.01216,-1.205,0.01272,0.0204,29.6
99.781,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.229,0.0,0.0,202.33,0.00372,-0.01216,-1.23,0.01272,0.0204,30.39
100.03,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.237,0.0,0.0,202.33,0.00372,-0.01216,-1.233,0.01272,0.0204,30.39
100.28,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.243,0.0,0.0,202.33,0.00372,-0.01216,-1.242,0.01272,0.0204,30.39
100.53,0.00337,-0.01258,0.438,0.01303,0.03092,30.39,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,-1.236,0.0,0.0,202.33,0.00372,-0.01216,-1.238,0.01272,0.0204,30.39
100.78,0.00396,-0.01284,0.451,0.01344,0.03092,30.39,0.00016,-0.0,-0.054,0.00016,0.0,19.99,0.0,0.0,-1.237,0.0,0.0,202.33,0.0043,-0.01243,-1.236,0.01316,0.0204,30.39
101.03,0.00428,-0.01326,0.44,0.01393,0.03609,28.81,0.0008,-0.0,-0.021,0.0008,0.0,20.01,0.0,0.0,-1.251,0.0,0.0,198.49,0.00461,-0.01287,-1.244,0.01367,0.02557,28.81
101.28,0.00687,-0.01308,0.415,0.01478,0.03609,28.81,0.0028,-0.0,-0.005,0.0028,0.0,20.01,0.0,0.0,-1.278,0.0,0.0,198.49,0.0072,-0.01276,-1.277,0.01466,0.02557,28.81
101.53,0.00839,-0.01324,0.412,0.01568,0.03609,28.81,0.00458,-0.0,-0.004,0.00458,0.0,20.01,0.0,0.0,-1.273,0.0,0.0,198.49,0.00872,-0.01297,-1.272,0.01563,0.02557,28.81
101.78,0.01215,-0.01417,0.464,0.01867,0.04148,28.81,0.00961,0.0,0.11,0.00961,0.00545,20.01,0.0,0.0,-1.237,0.0,0.0,198.49,0.01245,-0.01401,-1.237,0.01874,0.03096,28.81
102.03,0.01966,-0.01427,0.49,0.02429,0.05189,30.0,0.01785,3e-05,0.153,0.01785,0.01639,20.0,0.0,0.0,-1.19,0.0,0.0,200.97,0.01995,-0.01432,-1.193,0.02456,0.04137,30.0
102.281,0.03224,-0.01405,0.53,0.03517,0.06449,30.0,0.02843,7e-05,0.281,0.02843,0.02828,20.0,0.0,0.0,-1.148,0.0,0.0,200.97,0.03253,-0.01447,-1.147,0.03561,0.05397,30.0
102.53,0.04437,-0.01369,0.442,0.04643,0.0749,30.0,0.0409,0.00011,0.105,0.0409,0.04078,20.0,0.0,0.0,-1.235,0.0,0.0,200.97,0.04467,-0.01448,-1.239,0.04696,0.06438,30.0
102.78,0.05841,-0.01351,0.356,0.05995,0.08603,30.0,0.05332,0.00015,0.182,0.05332,0.05128,20.0,0.0,0.0,-1.333,0.0,0.0,200.97,0.05871,-0.01471,-1.331,0.06052,0.07551,30.0
103.03,0.06756,-0.01306,0.277,0.06881,0.09742,30.0,0.0625,0.00018,0.164,0.0625,0.0625,20.0,0.0,0.0,-1.379,0.0,0.0,200.97,0.06787,-0.01453,-1.39,0.06941,0.0869,30.0
103.28,0.07798,-0.01313,0.203,0.07908,0.10885,30.41,0.07223,0.0002,0.056,0.07223,0.06826,20.0,0.0,0.0,-1.478,0.0,0.0,201.64,0.07828,-0.0149,-1.474,0.07969,0.09833,30.41
103.53,0.08609,-0.01323,0.134,0.0871,0.11491,30.41,0.08086,0.00021,0.038,0.08086,0.07929,20.0,0.0,0.0,-1.564,0.0,0.0,201.64,0.08639,-0.01524,-1.571,0.08772,0.10439,30.41
103.78,0.09403,-0.0132,0.07,0.09495,0.12635,30.41,0.08764,0.00021,0.022,0.08764,0.0864,20.0,0.0,0.0,-1.61,0.0,0.0,201.64,0.09433,-0.01544,-1.608,0.09558,0.11583,30.41
104.03,0.10099,-0.01362,0.043,0.1019,0.13232,30.41,0.0952,0.00021,0.024,0.0952,0.09358,20.0,0.0,0.0,-1.659,0.0,0.0,201.64,0.10127,-0.01607,-1.663,0.10254,0.1218,30.41
104.28,0.10653,-0.01399,0.041,0.10744,0.13742,30.0,0.10019,0.00021,0.05,0.10019,0.09916,20.0,0.0,0.0,-1.665,0.0,0.0,199.99,0.10679,-0.01661,-1.661,0.10808,0.1269,30.0
104.53,0.11068,-0.01335,-0.017,0.11148,0.14267,30.0,0.10362,0.00021,-0.074,0.10362,0.09916,20.0,0.0,0.0,-1.739,0.0,0.0,199.99,0.11096,-0.0161,-1.735,0.11212,0.13215,30.0
104.78,0.11305,-0.01422,-0.039,0.11394,0.14267,30.0,0.10693,0.00021,-0.025,0.10693,0.10447,20.0,0.0,0.0,-1.773,0.0,0.0,199.99,0.11331,-0.01704,-1.769,0.11458,0.13215,30.0
105.03,0.12017,-0.01503,-0.075,0.12111,0.14805,30.0,0.11515,0.00021,0.014,0.11515,0.11026,20.0,0.0,0.0,-1.869,0.0,0.0,199.99,0.1204,-0.01807,-1.856,0.12175,0.13753,30.0
105.28,0.12821,-0.01438,-0.239,0.12901,0.15971,30.0,0.12244,0.00021,-0.037,0.12244,0.11843,20.0,0.0,0.0,-1.993,0.0,0.0,199.99,0.12845,-0.01767,-1.99,0.12966,0.14919,30.0
105.53,0.13448,-0.01494,-0.277,0.13531,0.16509,29.6,0.13043,0.0002,-0.056,0.13043,0.13037,20.0,0.0,0.0,-2.073,0.0,0.0,199.18,0.13471,-0.01843,-2.076,0.13596,0.15457,29.6
105.78,0.14258,-0.01543,-0.331,0.14341,0.1712,29.6,0.13755,0.0002,-0.039,0.13755,0.13619,20.0,0.0,0.0,-2.121,0.0,0.0,199.18,0.14279,-0.01917,-2.12,0.14407,0.16068,29.6
106.03,0.14964,-0.0152,-0.376,0.15041,0.18227,29.6,0.14349,0.00019,-0.13,0.14349,0.14226,20.0,0.0,0.0,-2.204,0.0,0.0,199.18,0.14985,-0.01916,-2.195,0.15107,0.17175,29.6
106.28,0.15726,-0.01534,-0.417,0.15801,0.18787,29.6,0.1512,0.00017,-0.132,0.1512,0.14809,20.0,0.0,0.0,-2.227,0.0,0.0,199.18,0.15746,-0.01955,-2.225,0.15867,0.17735,29.6
106.53,0.16543,-0.01517,-0.472,0.16613,0.19314,29.6,0.1598,0.00015,-0.112,0.1598,0.1598,20.0,0.0,0.0,-2.255,0.0,0.0,199.18,0.16564,-0.01963,-2.247,0.16679,0.18262,29.6
106.78,0.17607,-0.01593,-0.484,0.17679,0.2047,29.6,0.16965,0.00013,-0.112,0.16965,0.16766,20.0,0.0,0.0,-2.335,0.0,0.0,200.02,0.17625,-0.02072,-2.333,0.17746,0.19418,29.6
107.031,0.18601,-0.01595,-0.539,0.18669,0.21598,29.6,0.17973,0.00011,-0.129,0.17973,0.17973,20.0,0.0,0.0,-2.379,0.0,0.0,200.02,0.18617,-0.02107,-2.377,0.18736,0.20546,29.6
107.28,0.19676,-0.01626,-0.584,0.19743,0.22671,29.6,0.18996,9e-05,-0.11,0.18996,0.18574,20.0,0.0,0.0,-2.436,0.0,0.0,200.02,0.19691,-0.02172,-2.439,0.19811,0.2162,29.6
107.53,0.20719,-0.01607,-0.636,0.20781,0.23836,29.6,0.20091,9e-05,0.091,0.20091,0.19884,20.0,0.0,0.0,-2.457,0.0,0.0,200.02,0.20734,-0.02186,-2.458,0.20849,0.22784,29.6
107.78,0.21885,-0.01634,-0.639,0.21945,0.25006,30.0,0.21145,0.00012,0.216,0.21145,0.21145,20.0,0.0,0.0,-2.471,0.0,0.0,200.98,0.21898,-0.02251,-2.473,0.22014,0.23955,30.0
108.03,0.2291,-0.01664,-0.636,0.22971,0.26181,30.0,0.2223,0.00016,0.235,0.2223,0.21817,20.0,0.0,0.0,-2.485,0.0,0.0,200.98,0.22923,-0.02314,-2.468,0.23039,0.2513,30.0
108.28,0.23926,-0.01649,-0.699,0.23983,0.26702,30.0,0.23195,0.0002,0.182,0.23195,0.23195,20.0,0.0,0.0,-2.526,0.0,0.0,200.98,0.23939,-0.02332,-2.521,0.24052,0.2565,30.0
108.53,0.24889,-0.0168,-0.731,0.24946,0.27865,30.0,0.24192,0.00022,0.113,0.24192,0.23744,20.0,0.0,0.0,-2.568,0.0,0.0,200.98,0.249,-0.02394,-2.564,0.25015,0.26813,30.0
108.78,0.26177,-0.01688,-0.769,0.26232,0.29084,30.0,0.25388,0.00024,0.078,0.25388,0.25114,20.0,0.0,0.0,-2.547,0.0,0.0,200.98,0.26187,-0.02443,-2.548,0.26301,0.28032,30.0
109.03,0.27603,-0.01725,-0.769,0.27657,0.30878,29.6,0.26949,0.00026,0.02,0.2695,0.2695,20.0,0.0,0.0,-2.578,0.0,0.0,198.4,0.27611,-0.02524,-2.585,0.27726,0.29826,29.6
109.28,0.28786,-0.01687,-0.821,0.28836,0.31931,29.6,0.28063,0.00026,0.057,0.28063,0.27624,20.0,0.0,0.0,-2.587,0.0,0.0,198.4,0.28795,-0.02523,-2.583,0.28905,0.30879,29.6
109.53,0.29804,-0.01914,-0.786,0.29865,0.33099,29.6,0.29317,0.00027,-0.028,0.29317,0.29004,20.0,0.0,0.0,-2.616,0.0,0.0,198.4,0.29804,-0.02782,-2.611,0.29934,0.32047,29.6
109.78,0.31611,-0.01858,-0.844,0.31666,0.34451,29.6,0.30958,0.00026,0.025,0.30958,0.30637,20.0,0.0,0.0,-2.667,0.0,0.0,198.4,0.31613,-0.02784,-2.666,0.31735,0.33399,29.6
110.03,0.33053,-0.01831,-0.897,0.33103,0.3635,29.6,0.32467,0.00029,0.138,0.32467,0.32212,20.0,0.0,0.0,-2.664,0.0,0.0,198.4,0.33055,-0.02803,-2.673,0.33173,0.35298,29.6
110.281,0.34524,-0.01969,-0.895,0.34581,0.37439,30.39,0.33989,0.00032,0.084,0.33989,0.33989,20.0,0.0,0.0,-2.71,0.0,0.0,202.35,0.34521,-0.02986,-2.708,0.3465,0.36387,30.39
110.53,0.3603,-0.01939,-0.956,0.36082,0.39339,30.39,0.35474,0.00032,-0.006,0.35474,0.35206,20.0,0.0,0.0,-2.753,0.0,0.0,202.35,0.36027,-0.03003,-2.747,0.36152,0.38287,30.39
110.781,0.37734,-0.01955,-0.99,0.37784,0.40591,30.39,0.36954,0.00034,0.135,0.36954,0.36954,20.0,0.0,0.0,-2.779,0.0,0.0,202.35,0.37729,-0.03072,-2.779,0.37854,0.39539,30.39
111.03,0.38875,-0.02022,-1.056,0.38928,0.41868,30.39,0.38193,0.0004,0.314,0.38193,0.38193,20.0,0.0,0.0,-2.83,0.0,0.0,202.35,0.38869,-0.03175,-2.824,0.38998,0.40816,30.39
111.28,0.40346,-0.0203,-1.147,0.40398,0.43659,30.39,0.39274,0.00047,0.409,0.39274,0.39274,20.0,0.0,0.0,-2.924,0.0,0.0,202.35,0.40339,-0.03229,-2.925,0.40468,0.42607,30.39
111.53,0.41721,-0.0208,-1.198,0.41773,0.44825,29.6,0.40438,0.00054,0.312,0.40438,0.40438,18.4,0.0,0.0,-2.978,0.0,0.0,198.43,0.41711,-0.03321,-2.98,0.41843,0.43774,29.6
111.78,0.43279,-0.02149,-1.223,0.43332,0.46594,29.6,0.4253,0.00066,0.374,0.4253,0.4253,18.4,0.0,0.0,-2.96,0.0,0.0,198.43,0.43266,-0.03437,-2.959,0.43403,0.45543,29.6
112.03,0.44632,-0.02233,-1.257,0.44688,0.47771,29.6,0.43959,0.00078,0.608,0.43959,0.43681,18.4,0.0,0.0,-3.035,0.0,0.0,198.43,0.44616,-0.03563,-3.035,0.44758,0.46719,29.6
112.28,0.45985,-0.02263,-1.317,0.46041,0.49305,29.6,0.45225,0.00093,0.664,0.45225,0.44745,18.4,0.0,0.0,-3.093,0.0,0.0,198.43,0.45967,-0.03635,-3.09,0.46111,0.48253,29.6
112.53,0.47282,-0.02356,-1.306,0.47341,0.50401,29.6,0.46641,0.00108,0.625,0.46641,0.46642,18.4,0.0,0.0,-3.098,0.0,0.0,198.43,0.47261,-0.03768,-3.098,0.47411,0.49349,29.6
112.781,0.48774,-0.0254,-1.303,0.4884,0.52111,30.39,0.48082,0.00124,0.66,0.48082,0.47805,21.59,0.0,0.0,-3.119,0.0,0.0,202.33,0.48747,-0.03999,-3.119,0.4891,0.5106,30.39
113.03,0.50178,-0.02687,-1.289,0.5025,0.53328,30.39,0.49649,0.00143,0.704,0.49649,0.49365,21.59,0.0,0.0,-3.16,0.0,0.0,202.33,0.50145,-0.04191,-3.154,0.5032,0.52276,30.39
113.28,0.51849,-0.02764,-1.357,0.51923,0.55198,30.39,0.51207,0.00164,0.81,0.51207,0.51208,21.59,0.0,0.0,-3.229,0.0,0.0,202.33,0.51813,-0.04322,-3.23,0.51992,0.54146,30.39
113.53,0.53388,-0.02803,-1.379,0.53462,0.56517,30.39,0.5281,0.00189,0.936,0.5281,0.52483,21.59,0.0,0.0,-3.259,0.0,0.0,202.33,0.5335,-0.04412,-3.252,0.53532,0.55465,30.39
113.78,0.55056,-0.02883,-1.435,0.55132,0.5841,30.39,0.54276,0.00211,0.831,0.54276,0.54277,21.59,0.0,0.0,-3.342,0.0,0.0,202.33,0.55014,-0.04547,-3.341,0.55202,0.57358,30.39
114.03,0.56147,-0.0293,-1.474,0.56223,0.59033,29.61,0.55433,0.00227,0.674,0.55434,0.54977,20.01,0.0,0.0,-3.396,0.0,0.0,198.49,0.56102,-0.0463,-3.393,0.56293,0.57981,29.61
114.28,0.57551,-0.02982,-1.532,0.57628,0.60908,29.61,0.56765,0.00243,0.654,0.56766,0.56461,20.01,0.0,0.0,-3.451,0.0,0.0,198.49,0.57504,-0.0473,-3.449,0.57698,0.59856,29.61
114.531,0.58861,-0.03046,-1.536,0.5894,0.62046,29.61,0.58064,0.0026,0.835,0.58064,0.57606,20.01,0.0,0.0,-3.462,0.0,0.0,198.49,0.58811,-0.04838,-3.461,0.5901,0.60994,29.61
114.78,0.59816,-0.03126,-1.531,0.59898,0.63179,29.61,0.58767,0.00271,0.891,0.58768,0.5828,20.01,0.0,0.0,-3.513,0.0,0.0,198.49,0.59763,-0.0495,-3.509,0.59968,0.62128,29.61
115.031,0.60176,-0.03167,-1.553,0.60259,0.63179,29.98,0.5926,0.00278,0.835,0.59261,0.58937,19.99,0.0,0.0,-3.511,0.0,0.0,200.85,0.60121,-0.05004,-3.515,0.60329,0.62128,29.98
115.28,0.60158,-0.0315,-1.548,0.60241,0.63179,29.98,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.52,0.0,0.0,200.85,0.60104,-0.04987,-3.521,0.60311,0.62128,29.98
115.53,0.60158,-0.0315,-1.548,0.60241,0.63179,29.98,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.519,0.0,0.0,200.85,0.60104,-0.04987,-3.515,0.60311,0.62128,29.98
115.78,0.60148,-0.03154,-1.54,0.6023,0.63179,29.98,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.51,0.0,0.0,200.85,0.60093,-0.0499,-3.511,0.603,0.62128,29.98
116.03,0.60132,-0.03186,-1.524,0.60216,0.63179,29.98,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.513,0.0,0.0,200.85,0.60077,-0.05021,-3.513,0.60286,0.62128,29.98
116.28,0.60132,-0.03186,-1.524,0.60216,0.63179,30.42,0.59249,0.00278,0.871,0.5925,0.58937,20.01,0.0,0.0,-3.523,0.0,0.0,201.73,0.60077,-0.05021,-3.522,0.60286,0.62128,30.42
116.53,0.60122,-0.03176,-1.528,0.60206,0.63179,30.42,0.59249,0.00278,0.871,0.5925,0.58937,20.01,0.0,0.0,-3.53,0.0,0.0,201.73,0.60067,-0.05011,-3.529,0.60276,0.62128,30.42
116.78,0.60111,-0.03179,-1.525,0.60195,0.63179,30.42,0.59249,0.00278,0.871,0.5925,0.58937,20.01,0.0,0.0,-3.529,0.0,0.0,201.73,0.60056,-0.05014,-3.528,0.60265,0.62128,30.42
117.03,0.60089,-0.03192,-1.523,0.60174,0.63179,30.42,0.59249,0.00278,0.871,0.5925,0.58937,20.01,0.0,0.0,-3.52,0.0,0.0,201.73,0.60034,-0.05026,-3.524,0.60244,0.62128,30.42
117.28,0.60068,-0.0322,-1.514,0.60155,0.63179,30.42,0.59249,0.00278,0.871,0.5925,0.58937,20.01,0.0,0.0,-3.524,0.0,0.0,201.73,0.60012,-0.05054,-3.523,0.60224,0.62128,30.42
117.531,0.6007,-0.03223,-1.513,0.60157,0.63179,29.59,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.525,0.0,0.0,199.1,0.60014,-0.05057,-3.527,0.60226,0.62128,29.59
117.78,0.60067,-0.0323,-1.513,0.60154,0.63179,29.59,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.527,0.0,0.0,199.1,0.6001,-0.05063,-3.527,0.60224,0.62128,29.59
118.031,0.6007,-0.03211,-1.522,0.60155,0.63179,29.59,0.59249,0.00278,0.871,0.5925,0.58937,19.99,0.0,0.0,-3.539,0.0,0.0,199.1,0.60014,-0.05044,-3.538,0.60225,0.62128,29.59
