t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz
42.574,-0.8447,-1.70345,25.097,1.90138,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.436,0.0,0.0,199.99
42.824,-0.84464,-1.70355,25.103,1.90145,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.422,0.0,0.0,199.99
43.074,-0.8446,-1.70356,25.102,1.90144,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.434,0.0,0.0,199.99
43.325,-0.84459,-1.70364,25.11,1.9015,4.98963,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.43,0.0,0.0,199.99
43.574,-0.84463,-1.70371,25.112,1.90159,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.43,0.0,0.0,200.94
43.824,-0.84457,-1.70387,25.123,1.9017,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.451,0.0,0.0,200.94
44.074,-0.84451,-1.70389,25.124,1.90169,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.451,0.0,0.0,200.94
44.324,-0.84435,-1.70403,25.133,1.90174,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,0.0,0.0,200.94
44.574,-0.84429,-1.70394,25.129,1.90164,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.436,0.0,0.0,200.94
44.824,-0.84417,-1.70386,25.132,1.90151,4.98963,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.434,0.0,0.0,198.38
45.074,-0.84411,-1.70414,25.147,1.90174,4.98963,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.431,0.0,0.0,198.38
45.325,-0.84398,-1.70426,25.158,1.90179,4.98963,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.432,0.0,0.0,198.38
45.574,-0.84403,-1.70415,25.15,1.90172,4.98963,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.425,0.0,0.0,198.38
45.824,-0.84399,-1.70429,25.154,1.90182,4.98963,27.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.423,0.0,0.0,198.38
46.074,-0.84398,-1.70437,25.163,1.90189,4.98963,30.41,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.422,0.0,0.0,200.88
46.324,-0.84395,-1.70436,25.161,1.90186,4.98963,30.41,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.42,0.0,0.0,200.88
46.574,-0.84396,-1.70442,25.168,1.90192,4.98963,30.41,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.417,0.0,0.0,200.88
46.824,-0.84384,-1.70461,25.177,1.90204,4.98963,30.41,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.426,0.0,0.0,200.88
47.074,-0.84392,-1.70455,25.177,1.90202,4.98963,30.41,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.421,0.0,0.0,200.88
47.324,-0.84382,-1.70454,25.181,1.90197,4.98963,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.419,0.0,0.0,199.9
47.574,-0.84372,-1.70451,25.181,1.9019,4.98963,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.423,0.0,0.0,199.9
47.824,-0.84384,-1.70458,25.182,1.90202,4.98963,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.433,0.0,0.0,199.9
48.074,-0.84378,-1.70463,25.188,1.90203,4.98963,27.99,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.445,0.0,0.0,199.9
48.325,-0.84366,-1.7047,25.194,1.90204,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.442,0.0,0.0,200.96
48.574,-0.84348,-1.70495,25.213,1.90219,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,0.0,0.0,200.96
48.825,-0.84347,-1.70501,25.216,1.90223,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.431,0.0,0.0,200.96
49.074,-0.84346,-1.70519,25.224,1.9024,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.436,0.0,0.0,200.96
49.324,-0.84357,-1.70509,25.216,1.90235,4.98963,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.43,0.0,0.0,200.96
49.574,-0.84354,-1.70528,25.223,1.90251,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.426,0.0,0.0,200.12
49.825,-0.84356,-1.70542,25.228,1.90264,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.434,0.0,0.0,200.12
50.074,-0.84345,-1.70538,25.229,1.90256,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.431,0.0,0.0,200.12
50.324,-0.84352,-1.70575,25.239,1.90292,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.42,0.0,0.0,200.12
50.574,-0.84355,-1.7058,25.236,1.90298,4.98963,29.62,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.418,0.0,0.0,200.12
50.824,-0.84354,-1.7059,25.239,1.90306,4.98963,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.42,0.0,0.0,199.99
51.074,-0.84373,-1.70581,25.233,1.90307,4.98963,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.415,0.0,0.0,199.99
51.324,-0.84358,-1.70578,25.239,1.90297,4.98963,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.393,0.0,0.0,199.99
51.574,-0.84364,-1.70565,25.233,1.90288,4.98963,28.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.406,0.0,0.0,199.99
51.825,-0.84359,-1.70579,25.241,1.90299,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.41,0.0,0.0,200.87
52.074,-0.84369,-1.70561,25.234,1.90287,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.414,0.0,0.0,200.87
52.324,-0.84398,-1.70596,25.24,1.90331,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.411,0.0,0.0,200.87
52.574,-0.844,-1.70609,25.24,1.90344,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.413,0.0,0.0,200.87
52.824,-0.84396,-1.70626,25.253,1.90357,4.98963,27.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.398,0.0,0.0,200.87
53.074,-0.84374,-1.7066,25.271,1.90378,4.98963,28.82,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.414,0.0,0.0,200.12
