t,cuvslam_x,cuvslam_y,cuvslam_th_deg,cuvslam_straight,cuvslam_path,cuvslam_hz,wheels_x,wheels_y,wheels_th_deg,wheels_straight,wheels_path,wheels_hz,gyro_x,gyro_y,gyro_th_deg,gyro_straight,gyro_path,gyro_hz
42.34,0.53375,-0.02061,-0.608,0.53415,0.53713,25.59,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.645,0.0,0.0,199.94
42.59,0.57239,-0.02225,-0.734,0.57282,0.57583,25.59,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.802,0.0,0.0,199.94
42.841,0.6093,-0.02357,-0.938,0.60976,0.61773,25.59,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-1.004,0.0,0.0,199.94
43.09,0.65266,-0.02539,-0.989,0.65315,0.66113,25.59,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.974,0.0,0.0,199.94
43.34,0.69179,-0.02635,-0.95,0.69229,0.70031,25.59,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.919,0.0,0.0,199.94
43.59,0.73686,-0.02863,-0.771,0.73742,0.74545,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.743,0.0,0.0,200.88
43.841,0.76661,-0.0298,-0.558,0.76719,0.7705,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.506,0.0,0.0,200.88
44.09,0.81216,-0.03185,-0.337,0.81278,0.82083,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.348,0.0,0.0,200.88
44.34,0.8498,-0.03356,-0.195,0.85046,0.85354,30.41,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.224,0.0,0.0,200.88
44.59,0.8937,-0.03476,-0.137,0.89437,0.90246,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.195,0.0,0.0,200.99
44.842,0.93502,-0.03594,0.07,0.93571,0.9438,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.089,0.0,0.0,200.99
45.09,0.98009,-0.03689,0.418,0.98078,0.98889,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,200.99
45.34,1.01961,-0.03786,0.628,1.02032,1.02844,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.628,0.0,0.0,200.99
45.59,1.063,-0.03893,0.847,1.06371,1.07184,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.788,0.0,0.0,200.99
45.84,1.10154,-0.03991,0.796,1.10226,1.1104,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.641,0.0,0.0,198.32
46.09,1.14001,-0.04047,0.514,1.14073,1.14421,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.348,0.0,0.0,198.32
46.341,1.1753,-0.04146,0.259,1.17603,1.17924,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.142,0.0,0.0,198.32
46.59,1.21169,-0.04228,0.2,1.21243,1.21603,28.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.079,0.0,0.0,198.32
46.841,1.24698,-0.04321,0.165,1.24772,1.25589,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023,0.0,0.0,200.96
47.09,1.28982,-0.04452,0.063,1.29059,1.29877,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.069,0.0,0.0,200.96
47.34,1.32538,-0.04538,-0.038,1.32615,1.33433,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.138,0.0,0.0,200.96
47.59,1.36738,-0.04675,-0.125,1.36818,1.37637,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.282,0.0,0.0,200.96
47.84,1.4053,-0.04805,-0.312,1.40613,1.41432,29.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.43,0.0,0.0,200.96
48.09,1.44438,-0.04933,-0.372,1.44522,1.44861,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.523,0.0,0.0,201.72
48.34,1.48018,-0.05111,-0.381,1.48106,1.48928,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.548,0.0,0.0,201.72
48.59,1.52703,-0.05323,-0.374,1.52796,1.5362,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.555,0.0,0.0,201.72
48.84,1.5686,-0.05527,-0.324,1.56958,1.57785,29.62,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.619,0.0,0.0,201.72
49.09,1.61161,-0.05641,-0.334,1.6126,1.62101,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.614,0.0,0.0,199.93
49.341,1.64897,-0.05766,-0.413,1.64998,1.65842,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.712,0.0,0.0,199.93
49.59,1.68782,-0.05841,-0.529,1.68883,1.6973,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.807,0.0,0.0,199.93
49.84,1.72252,-0.05974,-0.587,1.72356,1.73216,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.858,0.0,0.0,199.93
50.09,1.76417,-0.06009,-0.651,1.76519,1.76892,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.836,0.0,0.0,200.94
50.34,1.79915,-0.06072,-0.666,1.80017,1.804,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.816,0.0,0.0,200.94
50.59,1.83929,-0.06013,-0.833,1.84028,1.84943,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.794,0.0,0.0,200.94
50.841,1.87099,-0.06161,-0.693,1.872,1.87697,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.695,0.0,0.0,200.94
51.09,1.90153,-0.0606,-0.826,1.90249,1.90794,28.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.696,0.0,0.0,200.94
51.34,1.9248,-0.06413,-0.574,1.92587,1.93542,28.81,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.726,0.0,0.0,198.46
51.59,1.94101,-0.07143,0.01,1.94233,1.95322,28.81,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.769,0.0,0.0,198.46
51.842,1.94949,-0.07376,0.167,1.95088,1.95851,28.81,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.812,0.0,0.0,198.46
52.09,1.94921,-0.07384,0.231,1.9506,1.95851,28.81,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.765,0.0,0.0,198.46
52.341,1.94919,-0.0736,0.214,1.95058,1.95851,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.768,0.0,0.0,199.86
52.59,1.9492,-0.07358,0.223,1.95058,1.95851,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.774,0.0,0.0,199.86
52.841,1.94905,-0.07364,0.23,1.95044,1.95851,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.784,0.0,0.0,199.86
53.09,1.94905,-0.07364,0.23,1.95044,1.95851,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.772,0.0,0.0,199.86
53.34,1.94905,-0.07364,0.23,1.95044,1.95851,28.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.759,0.0,0.0,199.86
53.59,1.94903,-0.07351,0.222,1.95042,1.95851,28.02,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.757,0.0,0.0,201.76
53.84,1.94903,-0.07351,0.222,1.95042,1.95851,28.02,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.746,0.0,0.0,201.76
54.09,1.94903,-0.07351,0.222,1.95042,1.95851,28.02,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.755,0.0,0.0,201.76
54.34,1.94903,-0.07351,0.222,1.95042,1.95851,28.02,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.75,0.0,0.0,201.76
54.59,1.94903,-0.07351,0.222,1.95042,1.95851,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.766,0.0,0.0,199.98
54.84,1.94903,-0.07351,0.222,1.95042,1.95851,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.764,0.0,0.0,199.98
55.091,1.94903,-0.07351,0.222,1.95042,1.95851,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.764,0.0,0.0,199.98
55.34,1.94903,-0.07351,0.222,1.95042,1.95851,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.764,0.0,0.0,199.98
55.59,1.94903,-0.07351,0.222,1.95042,1.95851,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.757,0.0,0.0,199.98
55.841,1.94903,-0.07351,0.222,1.95042,1.95851,26.39,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.758,0.0,0.0,199.09
56.09,1.94903,-0.07351,0.222,1.95042,1.95851,26.39,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.759,0.0,0.0,199.09
56.34,1.94903,-0.07351,0.222,1.95042,1.95851,26.39,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.749,0.0,0.0,199.09
56.59,1.94903,-0.07351,0.222,1.95042,1.95851,26.39,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.746,0.0,0.0,199.09
56.84,1.94903,-0.07351,0.222,1.95042,1.95851,26.39,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,-0.75,0.0,0.0,199.09
57.09,1.94903,-0.07351,0.222,1.95042,1.95851,26.42,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.736,0.0,0.0,200.13
57.341,1.94903,-0.07351,0.222,1.95042,1.95851,26.42,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.728,0.0,0.0,200.13
57.59,1.94912,-0.07369,0.235,1.95052,1.95851,26.42,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.747,0.0,0.0,200.13
57.841,1.94912,-0.07369,0.235,1.95052,1.95851,26.42,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,-0.738,0.0,0.0,200.13
